,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
589951,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
593435,22,6,401242,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,11566.5857512424,109.6595072301,9331.2093023256,26732.5762565506,149973,3,401197,19104.6190476191,39517.3845066651,149973,122,401234,19106.380952381,45930.4156953496,189340,12,0,0,712,712,54.829753615,54.829753615,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
563829,22,6,346979,24,20,1960,2665,640,0,81.6666666667,134.1973454888,976,0,133.25,268.7712537496,13329.3369339355,126.8088270472,8069.2790697674,19646.0217072125,111732,4,346921,15083.5217391304,25956.3721758954,111732,288,346970,18261.5789473684,36650.9945511802,150773,9,0,0,776,648,69.1684511166,57.6403759305,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,0,105.1136363636,81.6666666667,133.25,24,1960,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
589002,22,6,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,83333.3333333333,83333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
491570,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
573059,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
525154,22,6,376337,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12161.9718496985,116.9164870847,8752.023255814,20013.611459262,86952,5,371655,17697.8571428571,28491.0541649229,86952,377,376327,17920.3333333333,36236.9510228625,123785,10,0,0,712,712,58.4582435424,58.4582435424,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
512100,22,6,388020,24,20,1928,2665,640,0,80.3333333333,133.9586784655,976,0,133.25,268.7712537496,11837.0187103758,113.3962166899,9023.7209302326,23291.2489506718,131445,2,387958,16867.7391304348,30847.881692733,131445,304,388000,20421.0526315789,40564.9813269109,171179,12,0,0,776,648,61.8524818308,51.543734859,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,0,104.3863636364,80.3333333333,133.25,24,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
532569,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
621606,22,6,335274,24,22,1960,2665,640,0,81.6666666667,134.1973454888,976,0,121.1363636364,258.6415602914,13794.6873303626,137.201214529,7450.5333333333,13983.2864302677,41626,7,334867,14559.4347826087,17158.3397528752,43702,268,335249,15964.2380952381,24946.4737406006,89565,15,0,0,776,712,71.583242363,65.617972166,0,976,98.4042553191,200.3684279971,40147.5069380204,0,0,0,1,0,0,0,0,0,100.5434782609,81.6666666667,121.1363636364,24,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
565141,22,6,380137,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,12124.5761396549,110.486482505,9271.6341463415,17717.4932139907,78875,2,379989,18094.7142857143,26355.0268945848,78875,226,380117,20006.1578947368,37483.9444433112,159090,13,0,0,712,648,57.8738717883,52.6126107167,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
499163,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
533194,22,6,376323,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12247.4576361264,116.9208366217,8751.6976744186,15768.1869893223,61127,5,376278,17918.0,24374.6406127352,98865,278,376315,17919.7619047619,31040.3688765207,124226,7,0,0,712,712,58.4604183109,58.4604183109,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
517278,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
494065,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
587523,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
654027,22,6,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
547852,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
490755,22,6,391566,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,11688.9617586818,112.3693068346,9106.1860465116,18743.0645119174,96399,2,390652,16984.8695652174,26399.2701712211,96399,370,391542,20607.4736842105,34624.7266052077,133617,8,0,0,776,648,61.2923491825,51.0769576521,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
610474,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
636623,22,6,75,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,37.5,37.4766594029,64,11,75,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0,64,32,26666.6666666667,13333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
601627,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
594428,22,6,404948,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11302.6857769393,108.655926193,9417.3953488372,22486.8260947642,98579,5,404902,19281.0476190476,34688.7042197834,128501,223,404940,19282.8571428571,37216.9919059638,135771,10,0,0,712,712,54.3279630965,54.3279630965,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
485501,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
567863,22,6,343581,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,13321.4584042773,128.0629604082,7990.2558139535,19776.7785668096,96081,5,342870,16327.1428571429,26172.2500241873,96081,126,343566,16360.2857142857,36029.8831890181,135146,14,0,0,712,712,64.0314802041,64.0314802041,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
618956,22,6,385794,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11863.844435113,114.0505036367,8971.9534883721,27170.0263332623,157187,3,385653,18364.4285714286,37460.3286178477,157187,306,385791,18371.0,47931.2539341503,197569,11,0,0,712,712,57.0252518183,57.0252518183,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
578058,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
631813,22,6,398985,22,20,2008,2665,640,0,91.2727272727,138.1821371607,976,0,133.25,268.7712537496,11712.219757635,105.2671153051,9731.3414634146,30582.9972792153,188705,7,398928,18996.5714285714,41492.1486591999,188705,186,398965,20998.1578947368,53683.9715167108,227474,11,0,0,712,648,55.1399175408,50.1271977643,0,976,108.6744186047,207.2526317749,42953.6533776301,0,0,0,1,0,0,0,0,0,111.2619047619,91.2727272727,133.25,22,2008,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
508415,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
529390,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
595174,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
571642,22,6,393268,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11638.3738315856,111.8829907341,9145.7674418605,24134.1738539212,118277,3,393141,18721.0,34192.0946535891,118277,288,393257,18726.5238095238,42990.6461205447,156563,10,0,0,712,712,55.941495367,55.941495367,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
616995,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
494664,22,6,387312,23,20,1928,2665,640,0,83.8260869565,135.8473917085,976,0,133.25,268.7712537496,11858.6565869377,111.0216053208,9221.7142857143,19751.9511284276,81895,5,387261,17602.7727272727,26119.2600254912,81895,231,387304,20384.4210526316,36604.0546165096,119570,12,0,0,744,648,59.3836493576,51.6379559632,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,0,106.8139534884,83.8260869565,133.25,23,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
654303,22,6,399426,24,20,1928,2665,640,0,80.3333333333,133.9586784655,976,0,133.25,268.7712537496,11499.0010665305,110.1580768403,9288.9767441861,20747.833310273,113754,3,399345,17362.8260869565,27354.8343137372,113754,256,399423,21022.2631578947,39671.0494985422,150552,8,0,0,776,648,60.0862237311,50.0718531092,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,0,104.3863636364,80.3333333333,133.25,24,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
630819,22,6,380950,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12056.7003543772,115.5007218795,8859.3023255814,23960.0185343903,135136,6,380910,18138.5714285714,34045.027391047,135136,281,380942,18140.0952380952,42240.5736430091,173237,7,0,0,712,712,57.7503609398,57.7503609398,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
622784,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
563510,22,6,381542,24,20,1928,2665,640,0,80.3333333333,133.9586784655,976,0,133.25,268.7712537496,12037.9931960308,115.3215111311,8873.0697674419,21611.005797747,112699,4,381484,16586.2608695652,32477.9234980784,112699,264,381518,20079.8947368421,37860.1617371886,151673,8,0,0,776,648,62.9026424352,52.418868696,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,0,104.3863636364,80.3333333333,133.25,24,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
611936,22,6,386296,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11848.4271128875,108.7249156088,9421.8536585366,24171.0881122065,122637,2,385627,18363.1904761905,33231.4310339158,122637,139,386288,20330.9473684211,45524.7021827756,159187,8,0,0,712,648,56.9511462713,51.7737693375,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
624751,22,6,318336,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,14428.1513872135,138.2187374347,7403.1627906977,17941.0941588222,96494,2,318294,15156.8571428571,24880.0464736015,96494,266,318331,15158.619047619,30284.534177491,96799,7,0,0,712,712,69.1093687173,69.1093687173,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
474395,22,6,268987,20,22,1928,2665,640,0,96.4,141.7478859027,976,0,121.1363636364,258.6415602914,17075.1746366925,156.141374862,6560.6585365854,17541.8306151464,95602,3,268463,14129.6315789474,24222.7383721497,95602,419,268984,12808.7619047619,27764.4717217972,97146,13,0,0,648,712,74.3530356486,81.7883392134,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,1,109.3571428571,96.4,121.1363636364,20,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
619594,22,6,321380,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,14391.0635384903,136.9095774473,7473.9534883721,20946.3017078405,99821,2,321059,15288.5238095238,28302.4437542398,99821,212,321375,15303.5714285714,38929.8460869953,139658,13,0,0,712,712,68.4547887236,68.4547887236,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
627638,22,6,364750,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12592.186429061,120.6305688828,8482.5581395349,22371.4139944178,121506,2,364707,17367.0,32897.3044230071,121506,299,364748,17368.9523809524,39871.5292689862,160972,7,0,0,712,712,60.3152844414,60.3152844414,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
621028,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
497272,22,6,353358,22,21,1928,2665,640,0,87.6363636364,137.7805520365,976,0,126.9047619048,263.5746392887,12998.1491858116,121.6896178946,8413.2857142857,20964.5603471793,109692,4,353027,16810.8095238095,29978.4281586261,109692,277,353348,17667.4,31818.1338984383,112061,8,0,0,712,680,62.2598045042,59.4298133904,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,0,106.8139534884,87.6363636364,126.9047619048,22,1928,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
586090,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
633850,22,6,359621,22,21,1912,2665,640,0,86.9090909091,137.6880217811,976,0,126.9047619048,263.5746392887,12727.2878947559,119.5703254259,8562.4047619048,23959.2907994511,115370,3,359286,17108.8571428571,32032.1874671177,115370,329,359618,17980.9,38565.8864390744,121183,9,0,0,712,680,61.1755153342,58.3948100917,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,0,106.4418604651,86.9090909091,126.9047619048,22,1912,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
595347,22,6,402964,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,11398.0405197487,104.2276729435,9828.3902439024,28907.1301903856,174749,2,401742,19130.5714285714,38947.3047842485,174749,213,402957,21208.2631578947,52016.7697701019,214253,7,0,0,712,648,54.5954477323,49.6322252112,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
512643,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
486075,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
527936,22,6,401233,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,11566.845199672,109.6619669868,9331.0,23055.6279329137,93019,3,400136,19054.0952380952,30582.20369088,93019,255,401230,19106.1904761905,40051.2469738697,132108,39,0,0,712,712,54.8309834934,54.8309834934,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
557042,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
469614,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
608320,22,6,365125,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12623.0742896268,120.506675796,8491.2790697674,20162.9866567497,90256,5,364895,17375.9523809524,28278.0936883592,90256,194,365119,17386.619047619,35795.5504573909,127020,23,0,0,712,712,60.253337898,60.253337898,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
469428,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
602162,22,6,340213,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,13547.3953082334,129.3307427994,7911.9302325581,22026.645309494,120138,6,339712,16176.7619047619,29714.8865081204,120138,148,340201,16200.0476190476,38883.1980866752,158945,13,0,0,712,712,64.6653713997,64.6653713997,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
516611,22,6,372803,26,19,1928,2665,640,0,74.1538461538,130.3299481494,976,0,140.2631578947,274.2496514948,12320.1798268791,120.7071831504,8472.7954545455,15405.0960710146,43724,5,372803,14912.12,18738.675718773,46399,218,372385,20688.0555555556,30596.1974732198,107420,39,0,0,840,616,69.7419280424,50.9652551079,0,976,99.847826087,202.0257373473,40814.3985507246,0,0,0,1,0,0,0,0,0,102.0666666667,74.1538461538,140.2631578947,26,1928,19,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
